,,,,Independent Variable,Distance moved,Velocity,Velocity.1
,,,,Independent Variable,Center-point,Center-point,Center-point
,,,,Treatment,Total,Mean,Total
,,,,,cm,cm/s,cm/s
Result 1,Trial     1,E8,62:50:00-63:00:00,,19.454,0.0324406,243.175
Result 1,Trial     1,E8,63:00:00-63:10:00,,11.2782,0.018797,140.978
Result 1,Trial     1,E8,63:10:00-63:20:00,,33.4398,0.0557776,417.997
Result 1,Trial     1,E8,63:20:00-63:30:00,,17.9254,0.0299877,224.068
Result 1,Trial     1,E8,63:30:00-63:40:00,,18.5833,0.030997,232.292
Result 1,Trial     1,E8,63:40:00-63:50:00,,19.288,0.0321552,241.1
Result 1,Trial     1,E8,63:50:00-64:00:00,,18.0339,0.0304668,225.424
Result 1,Trial     1,E8,64:00:00-64:10:00,,24.6033,0.0416441,307.541
Result 1,Trial     1,E8,64:10:00-64:20:00,,10.094,0.0168412,126.175
Result 1,Trial     1,E8,64:20:00-64:30:00,,8.29782,0.0138408,103.723
Result 1,Trial     1,E8,64:30:00-64:40:00,,9.86218,0.0164414,123.277
Result 1,Trial     1,E8,64:40:00-64:50:00,,16.1685,0.0269762,202.106
Result 1,Trial     1,E8,64:50:00-65:00:00,,18.0385,0.0301688,225.481
Result 1,Trial     1,E8,65:00:00-65:10:00,,23.876,0.039921,298.45
Result 1,Trial     1,E8,65:10:00-65:20:00,,19.8748,0.0371186,248.435
Result 1,Trial     1,E8,65:20:00-65:30:00,,22.1786,0.038139,277.232
Result 1,Trial     1,E8,65:30:00-65:40:00,,13.0052,0.0216927,162.565
Result 1,Trial     1,E8,65:40:00-65:50:00,,10.7028,0.0178904,133.785
Result 1,Trial     1,E8,65:50:00-66:00:00,,14.968,0.025,187.1
Result 1,Trial     1,E8,66:00:00-66:10:00,,18.5127,0.0308957,231.409
Result 1,Trial     1,E8,66:10:00-66:20:00,,24.0399,0.041249,300.499
Result 1,Trial     1,E8,66:20:00-66:30:00,,15.7858,0.02638,197.322
Result 1,Trial     1,E8,66:30:00-66:40:00,,7.25725,0.0121051,90.7156
Result 1,Trial     1,E8,66:40:00-66:50:00,,17.2124,0.0287104,215.156
Result 1,Trial     1,E8,66:50:00-67:00:00,,12.6621,0.0211542,158.276
Result 1,Trial     1,E8,67:00:00-67:10:00,,16.1728,0.0288512,202.16
Result 1,Trial     1,E8,67:10:00-67:20:00,,18.3229,0.0381218,229.036
Result 1,Trial     1,E8,67:20:00-67:30:00,,19.2956,0.0333788,241.195
Result 1,Trial     1,E8,67:30:00-67:40:00,,22.1623,0.0381951,277.029
Result 1,Trial     1,E8,67:40:00-67:50:00,,17.608,0.029378,220.1
Result 1,Trial     1,E8,67:50:00-68:00:00,,17.9606,0.0300224,224.507
Result 1,Trial     1,E8,68:00:00-68:10:00,,15.4344,0.0257653,192.93
Result 1,Trial     1,E8,68:10:00-68:20:00,,8.67328,0.0144593,108.416
Result 1,Trial     1,E8,68:20:00-68:30:00,,20.0733,0.0338162,250.916
Result 1,Trial     1,E8,68:30:00-68:40:00,,15.8508,0.0264532,198.135
Result 1,Trial     1,E8,68:40:00-68:50:00,,14.2596,0.0237723,178.245
Result 1,Trial     1,E8,68:50:00-69:00:00,,16.4568,0.0316623,205.71
Result 1,Trial     1,E8,69:00:00-69:10:00,,15.9092,0.0266076,198.865
Result 1,Trial     1,E8,69:10:00-69:20:00,,14.1554,0.0236364,176.942
Result 1,Trial     1,E8,69:20:00-69:30:00,,10.6838,0.0193688,133.548
Result 1,Trial     1,E8,69:30:00-69:40:00,,16.9895,0.0290399,212.369
Result 1,Trial     1,E8,69:40:00-69:50:00,,17.6708,0.0295657,220.885
Result 1,Trial     1,E8,69:50:00-70:00:00,,18.8619,0.0315459,235.774
Result 1,Trial     1,E8,70:00:00-70:10:00,,33.4192,0.0558476,417.74
Result 1,Trial     1,E8,70:10:00-70:20:00,,14.2661,0.0238213,178.326
Result 1,Trial     1,E8,70:20:00-70:30:00,,18.1031,0.0302525,226.289
Result 1,Trial     1,E8,70:30:00-70:40:00,,28.695,0.0479016,358.687
Result 1,Trial     1,E8,70:40:00-70:50:00,,18.7264,0.0313025,234.08
Result 1,Trial     1,E8,70:50:00-71:00:00,,29.3775,0.0661179,367.219
Result 1,Trial     1,E8,71:00:00-71:10:00,,11.408,0.0192624,142.6
Result 1,Trial     1,E8,71:10:00-71:20:00,,12.456,0.0207766,155.7
Result 1,Trial     1,E8,71:20:00-71:30:00,,27.6703,0.0514165,345.879
Result 1,Trial     1,E8,71:30:00-71:40:00,,10.329,0.0172471,129.112
Result 1,Trial     1,E8,71:40:00-71:50:00,,23.173,0.038725,289.663
Result 1,Trial     1,E8,71:50:00-72:00:00,,6.2888,0.010563,78.6101
Result 1,Trial     1,E8,72:00:00-72:10:00,,9.90276,0.0167051,123.785
Result 1,Trial     1,E8,72:10:00-72:20:00,,12.406,0.0208799,155.075
Result 1,Trial     1,E8,72:20:00-72:30:00,,14.8509,0.0248177,185.636
Result 1,Trial     1,E8,72:30:00-72:40:00,,22.3808,0.0373611,279.76
Result 1,Trial     1,E8,72:40:00-72:50:00,,16.1888,0.0270029,202.36
Result 1,Trial     1,E8,72:50:00-73:00:00,,4.40865,0.00734972,55.1082
Result 1,Trial     1,E8,73:00:00-73:10:00,,8.40797,0.0149651,105.1
Result 1,Trial     1,E8,73:10:00-73:20:00,,12.3044,0.0209201,153.805
Result 1,Trial     1,E8,73:20:00-73:30:00,,16.0881,0.0288898,201.102
Result 1,Trial     1,E8,73:30:00-73:40:00,,21.4826,0.0359577,268.532
Result 1,Trial     1,E8,73:40:00-73:50:00,,8.58862,0.0143258,107.358
Result 1,Trial     1,E8,73:50:00-74:00:00,,16.6416,0.0278922,208.02
Result 1,Trial     1,E8,74:00:00-74:10:00,,17.9876,0.0419722,224.845
Result 1,Trial     1,E8,74:10:00-74:20:00,,9.37869,0.0166809,117.234
Result 1,Trial     1,E8,74:20:00-74:30:00,,9.56729,0.0159817,119.591
Result 1,Trial     1,E8,74:30:00-74:40:00,,21.6914,0.0364292,271.143
Result 1,Trial     1,E8,74:40:00-74:50:00,,11.0981,0.0197673,138.727
Result 1,Trial     1,E8,74:50:00-75:00:00,,26.7221,0.0456133,334.026
Result 1,Trial     1,E8,75:00:00-75:10:00,,11.2596,0.018766,140.745
Result 1,Trial     1,E8,75:10:00-75:20:00,,6.6501,0.0112302,83.1263
Result 1,Trial     1,E8,75:20:00-75:30:00,,12.6101,0.0211352,157.627
Result 1,Trial     1,E8,75:30:00-75:40:00,,15.0154,0.0251531,187.693
Result 1,Trial     1,E8,75:40:00-75:50:00,,2.71106,0.00452084,33.8882
Result 1,Trial     1,E8,75:50:00-76:00:00,,13.2106,0.0223152,165.133
Result 1,Trial     1,E8,76:00:00-76:10:00,,5.96259,0.010819,74.5323
Result 1,Trial     1,E8,76:10:00-76:20:00,,13.4941,0.0225352,168.676
Result 1,Trial     1,E8,76:20:00-76:30:00,,14.4931,0.0242229,181.163
Result 1,Trial     1,E8,76:30:00-76:40:00,,11.4253,0.019116,142.816
Result 1,Trial     1,E8,76:40:00-76:50:00,,6.67465,0.0111901,83.4332
Result 1,Trial     1,E8,76:50:00-77:00:00,,15.2882,0.0331603,191.103
Result 1,Trial     1,E8,77:00:00-77:10:00,,4.47122,0.0177148,55.8903
Result 1,Trial     1,E8,77:10:00-77:20:00,,9.13282,0.0208398,114.16
Result 1,Trial     1,E8,77:20:00-77:30:00,,13.6761,0.0229064,170.951
Result 1,Trial     1,E8,77:30:00-77:40:00,,43.2223,0.0733278,540.279
Result 1,Trial     1,E8,77:40:00-77:50:00,,22.4939,0.0391988,281.173
Result 1,Trial     1,E8,77:50:00-78:00:00,,14.3914,0.0266784,179.893
Result 1,Trial     1,E8,78:00:00-78:10:00,,15.7569,0.0262896,196.961
Result 1,Trial     1,E8,78:10:00-78:20:00,,20.0296,0.0338063,250.37
Result 1,Trial     1,E8,78:20:00-78:30:00,,7.32247,0.0122074,91.5309
Result 1,Trial     1,E8,78:30:00-78:40:00,,8.39655,0.0145733,104.957
Result 1,Trial     1,E8,78:40:00-78:50:00,,15.6977,0.026381,196.222
Result 1,Trial     1,E8,78:50:00-79:00:00,,14.1728,0.0236276,177.16
Result 1,Trial     1,E8,79:00:00-79:10:00,,17.5552,0.0293604,219.44
Result 1,Trial     1,E8,79:10:00-79:20:00,,21.0656,0.0355502,263.32
Result 1,Trial     1,E8,79:20:00-79:30:00,,18.2639,0.03104,228.299
Result 1,Trial     1,E8,79:30:00-79:40:00,,26.458,0.0444105,330.725
Result 1,Trial     1,E8,79:40:00-79:50:00,,29.8025,0.0498103,372.531
Result 1,Trial     1,E8,79:50:00-80:00:00,,30.6629,0.0512484,383.286
Result 1,Trial     1,E8,80:00:00-80:10:00,,31.4001,0.0533725,392.501
Result 1,Trial     1,E8,80:10:00-80:20:00,,26.2647,0.0438798,328.309
Result 1,Trial     1,E8,80:20:00-80:30:00,,32.0478,0.0535558,400.597
Result 1,Trial     1,E8,80:30:00-80:40:00,,32.6397,0.0545887,407.996
Result 1,Trial     1,E8,80:40:00-80:50:00,,26.256,0.0438068,328.201
Result 1,Trial     1,E8,80:50:00-81:00:00,,23.5061,0.0411752,293.826
Result 1,Trial     1,E8,81:00:00-81:10:00,,37.8506,0.0635333,473.133
Result 1,Trial     1,E8,81:10:00-81:20:00,,29.4811,0.0495514,368.514
Result 1,Trial     1,E8,81:20:00-81:30:00,,38.1055,0.0637471,476.318
Result 1,Trial     1,E8,81:30:00-81:40:00,,25.3923,0.0425074,317.403
Result 1,Trial     1,E8,81:40:00-81:50:00,,33.2807,0.0555419,416.009
Result 1,Trial     1,E8,81:50:00-82:00:00,,28.4103,0.0473884,355.129
Result 1,Trial     1,E8,82:00:00-82:10:00,,24.7643,0.0413897,309.553
Result 1,Trial     1,E8,82:10:00-82:20:00,,27.6755,0.0464354,345.944
Result 1,Trial     1,E8,82:20:00-82:30:00,,22.5246,0.0379201,281.557
Result 1,Trial     1,E8,82:30:00-82:40:00,,31.633,0.053761,395.412
Result 1,Trial     1,E8,82:40:00-82:50:00,,32.8771,0.056043,410.963
Result 1,Trial     1,E8,82:50:00-83:00:00,,26.5694,0.0443059,332.117
Result 1,Trial     1,E8,83:00:00-83:10:00,,41.5032,0.0699932,518.79
Result 1,Trial     1,E8,83:10:00-83:20:00,,36.3004,0.0605814,453.755
Result 1,Trial     1,E8,83:20:00-83:30:00,,42.0008,0.070957,525.011
Result 1,Trial     1,E8,83:30:00-83:40:00,,34.9594,0.0583903,436.993
Result 1,Trial     1,E8,83:40:00-83:50:00,,24.0505,0.040489,300.631
Result 1,Trial     1,E8,83:50:00-84:00:00,,17.2342,0.0289827,215.428
Result 1,Trial     1,E8,84:00:00-84:10:00,,30.0121,0.0506962,375.152
Result 1,Trial     1,E8,84:10:00-84:20:00,,34.2429,0.0573468,428.037
Result 1,Trial     1,E8,84:20:00-84:30:00,,38.2734,0.0646511,478.418
Result 1,Trial     1,E8,84:30:00-84:40:00,,30.3889,0.0508379,379.861
Result 1,Trial     1,E8,84:40:00-84:50:00,,22.8361,0.038254,285.452
Result 1,Trial     1,E8,84:50:00-85:00:00,,37.9317,0.063397,474.146
Result 1,Trial     1,E8,85:00:00-85:10:00,,30.2048,0.0506656,377.56
Result 1,Trial     1,E8,85:10:00-85:20:00,,34.0545,0.0569474,425.682
Result 1,Trial     1,E8,85:20:00-85:30:00,,28.8746,0.0485125,360.933
Result 1,Trial     1,E8,85:30:00-85:40:00,,25.0236,0.0419464,312.795
Result 1,Trial     1,E8,85:40:00-85:50:00,,24.2316,0.0406843,302.895
Result 1,Trial     1,E8,85:50:00-86:00:00,,32.3525,0.0540578,404.407
Result 1,Trial     1,E8,86:00:00-86:10:00,,28.8869,0.0482348,361.086
Result 1,Trial     1,E8,86:10:00-86:20:00,,27.2466,0.0457159,340.583
Result 1,Trial     1,E8,86:20:00-86:30:00,,26.0863,0.0435352,326.078
Result 1,Trial     1,E8,86:30:00-86:40:00,,30.0938,0.0506152,376.172
Result 1,Trial     1,E8,86:40:00-86:50:00,,39.5295,0.0670992,494.118
Result 1,Trial     1,E8,86:50:00-87:00:00,,34.2393,0.057603,427.991
Result 1,Trial     1,E8,87:00:00-87:10:00,,23.2373,0.0388168,290.466
Result 1,Trial     1,E8,87:10:00-87:20:00,,30.7406,0.0515159,384.257
Result 1,Trial     1,E8,87:20:00-87:30:00,,37.5263,0.0626943,469.079
Result 1,Trial     1,E8,87:30:00-87:40:00,,30.3915,0.050788,379.894
Result 1,Trial     1,E8,87:40:00-87:50:00,,32.4136,0.0543123,405.17
Result 1,Trial     1,E8,87:50:00-88:00:00,,37.8436,0.063309,473.045
Result 1,Trial     1,E8,88:00:00-88:10:00,,25.3064,0.0424604,316.33
Result 1,Trial     1,E8,88:10:00-88:20:00,,25.9278,0.0434797,324.098
Result 1,Trial     1,E8,88:20:00-88:30:00,,16.5608,0.0277047,207.01
Result 1,Trial     1,E8,88:30:00-88:40:00,,23.077,0.0386835,288.463
Result 1,Trial     1,E8,88:40:00-88:50:00,,25.7998,0.043329,322.498
Result 1,Trial     1,E8,88:50:00-89:00:00,,27.0439,0.0455039,338.048
Result 1,Trial     1,E8,89:00:00-89:10:00,,18.2298,0.0306403,227.872
Result 1,Trial     1,E8,89:10:00-89:20:00,,30.122,0.0505471,376.525
Result 1,Trial     1,E8,89:20:00-89:30:00,,23.8554,0.0399401,298.193
Result 1,Trial     1,E8,89:30:00-89:40:00,,25.8839,0.0432493,323.548
Result 1,Trial     1,E8,89:40:00-89:50:00,,31.474,0.0525687,393.424
Result 1,Trial     1,E8,89:50:00-90:00:00,,19.8561,0.0331998,248.202
Result 1,Trial     1,E8,90:00:00-90:10:00,,25.1053,0.042044,313.817
Result 1,Trial     1,E8,90:10:00-90:20:00,,22.5435,0.037673,281.794
Result 1,Trial     1,E8,90:20:00-90:30:00,,14.053,0.0235568,175.663
Result 1,Trial     1,E8,90:30:00-90:40:00,,21.816,0.0365845,272.701
Result 1,Trial     1,E8,90:40:00-90:50:00,,17.1412,0.0289783,214.265
Result 1,Trial     1,E8,90:50:00-91:00:00,,28.6549,0.0485545,358.186
Result 1,Trial     1,E8,91:00:00-91:10:00,,22.2738,0.0371825,278.423
Result 1,Trial     1,E8,91:10:00-91:20:00,,24.9816,0.0417753,312.271
Result 1,Trial     1,E8,91:20:00-91:30:00,,20.3081,0.0338829,253.851
Result 1,Trial     1,E8,91:30:00-91:40:00,,32.6668,0.0546925,408.334
Result 1,Trial     1,E8,91:40:00-91:50:00,,25.1673,0.0421987,314.591
Result 1,Trial     1,E8,91:50:00-92:00:00,,27.0854,0.0451905,338.567
Result 1,Trial     1,E8,92:00:00-92:10:00,,14.907,0.0248915,186.337
Result 1,Trial     1,E8,92:10:00-92:20:00,,21.5216,0.0360616,269.02
Result 1,Trial     1,E8,92:20:00-92:30:00,,26.2982,0.0450065,328.727
Result 1,Trial     1,E8,92:30:00-92:40:00,,34.5643,0.058528,432.054
Result 1,Trial     1,E8,92:40:00-92:50:00,,18.0773,0.0302255,225.966
Result 1,Trial     1,E8,92:50:00-93:00:00,,23.8862,0.0399917,298.578
Result 1,Trial     1,E8,93:00:00-93:10:00,,18.5523,0.0317372,231.904
Result 1,Trial     1,E8,93:10:00-93:20:00,,14.9007,0.0248943,186.259
Result 1,Trial     1,E8,93:20:00-93:30:00,,24.3475,0.0406877,304.344
Result 1,Trial     1,E8,93:30:00-93:40:00,,23.7853,0.0397429,297.316
Result 1,Trial     1,E8,93:40:00-93:50:00,,16.6014,0.0279297,207.518
Result 1,Trial     1,E8,93:50:00-94:00:00,,28.6564,0.0479139,358.205
Result 1,Trial     1,E8,94:00:00-94:10:00,,23.4063,0.0393939,292.579
Result 1,Trial     1,E8,94:10:00-94:20:00,,31.7778,0.0536569,397.222
Result 1,Trial     1,E8,94:20:00-94:30:00,,27.6196,0.0462981,345.245
Result 1,Trial     1,E8,94:30:00-94:40:00,,24.2042,0.0411916,302.552
Result 1,Trial     1,E8,94:40:00-94:50:00,,20.4808,0.0342488,256.01
Result 1,Trial     1,E8,94:50:00-95:00:00,,24.6425,0.0475283,308.031
Result 1,Trial     1,E8,95:00:00-95:10:00,,22.8897,0.0432076,286.121
Result 1,Trial     1,E8,95:10:00-95:20:00,,14.6289,0.0246079,182.861
Result 1,Trial     1,E8,95:20:00-95:30:00,,25.7736,0.0438625,322.17
Result 1,Trial     1,E8,95:30:00-95:40:00,,13.2337,0.0225677,165.422
Result 1,Trial     1,E8,95:40:00-95:50:00,,18.3271,0.0344805,229.088
Result 1,Trial     1,E8,95:50:00-96:00:00,,34.1002,0.0596909,426.253
Result 1,Trial     1,E8,96:00:00-96:10:00,,23.9951,0.0494458,299.938
Result 1,Trial     1,E8,96:10:00-96:20:00,,39.0097,0.0720481,487.622
Result 1,Trial     1,E8,96:20:00-96:30:00,,25.78,0.044436,322.25
Result 1,Trial     1,E8,96:30:00-96:40:00,,27.3408,0.0473417,341.76
Result 1,Trial     1,E8,96:40:00-96:50:00,,15.6461,0.0262872,195.577
Result 1,Trial     1,E8,96:50:00-97:00:00,,25.2843,0.0428896,316.054
Result 1,Trial     1,E8,97:00:00-97:10:00,,22.4868,0.037528,281.084
Result 1,Trial     1,E8,97:10:00-97:20:00,,14.5957,0.0243586,182.446
Result 1,Trial     1,E8,97:20:00-97:30:00,,21.8208,0.0369444,272.76
Result 1,Trial     1,E8,97:30:00-97:40:00,,14.0153,0.0233775,175.191
Result 1,Trial     1,E8,97:40:00-97:50:00,,24.6741,0.0422618,308.427
Result 1,Trial     1,E8,97:50:00-98:00:00,,32.6097,0.0559229,407.622
Result 1,Trial     1,E8,98:00:00-98:10:00,,12.1564,0.0203094,151.955
Result 1,Trial     1,E8,98:10:00-98:20:00,,19.4986,0.0326064,243.733
Result 1,Trial     1,E8,98:20:00-98:30:00,,24.5285,0.0409244,306.606
Result 1,Trial     1,E8,98:30:00-98:40:00,,18.1756,0.0303736,227.195
Result 1,Trial     1,E8,98:40:00-98:50:00,,12.163,0.0233223,152.038
Result 1,Trial     1,E8,98:50:00-99:00:00,,25.7153,0.0435735,321.442
Result 1,Trial     1,E8,99:00:00-99:10:00,,13.3254,0.0379079,166.567
Result 1,Trial     1,E8,99:10:00-99:20:00,,12.2079,0.030828,152.599
Result 1,Trial     1,E8,99:20:00-99:30:00,,30.276,0.0505342,378.45
Result 1,Trial     1,E8,99:30:00-99:40:00,,20.9667,0.0354839,262.084
Result 1,Trial     1,E8,99:40:00-99:50:00,,18.0815,0.030265,226.019
Result 1,Trial     1,E8,99:50:00-100:00:00,,27.6932,0.0503732,346.165
Result 1,Trial     1,E8,100:00:00-100:10:00,,18.2102,0.0317339,227.628
Result 1,Trial     1,E8,100:10:00-100:20:00,,22.1267,0.0369222,276.584
Result 1,Trial     1,E8,100:20:00-100:30:00,,12.8844,0.0214797,161.055
Result 1,Trial     1,E8,100:30:00-100:40:00,,18.2414,0.0304755,228.018
Result 1,Trial     1,E8,100:40:00-100:50:00,,29.3679,0.0490643,367.099
Result 1,Trial     1,E8,100:50:00-101:00:00,,18.8743,0.0347516,235.929
Result 1,Trial     1,E8,101:00:00-101:10:00,,22.5779,0.0378569,282.224
Result 1,Trial     1,E8,101:10:00-101:20:00,,22.6796,0.0389683,283.494
Result 1,Trial     1,E8,101:20:00-101:30:00,,18.2598,0.0304899,228.248
Result 1,Trial     1,E8,101:30:00-101:40:00,,17.5311,0.0293831,219.139
Result 1,Trial     1,E8,101:40:00-101:50:00,,23.8801,0.0401211,298.501
Result 1,Trial     1,E8,101:50:00-102:00:00,,19.4646,0.0326762,243.307
Result 1,Trial     1,E8,102:00:00-102:10:00,,17.8005,0.0296912,222.506
Result 1,Trial     1,E8,102:10:00-102:20:00,,29.9385,0.0504492,374.232
Result 1,Trial     1,E8,102:20:00-102:30:00,,18.4603,0.0309819,230.754
Result 1,Trial     1,E8,102:30:00-102:40:00,,26.6508,0.0446083,333.135
Result 1,Trial     1,E8,102:40:00-102:50:00,,18.4753,0.0308334,230.942
Result 1,Trial     1,E8,102:50:00-103:00:00,,20.0514,0.033684,250.642
Result 1,Trial     1,E8,103:00:00-103:10:00,,33.666,0.0561699,420.825
Result 1,Trial     1,E8,103:10:00-103:20:00,,22.0683,0.0374243,275.854
Result 1,Trial     1,E8,103:20:00-103:30:00,,32.672,0.0547453,408.4
Result 1,Trial     1,E8,103:30:00-103:40:00,,20.8649,0.0348399,260.811
Result 1,Trial     1,E8,103:40:00-103:50:00,,25.1274,0.0420754,314.093
Result 1,Trial     1,E8,103:50:00-104:00:00,,11.4269,0.0192373,142.837
Result 1,Trial     1,E8,104:00:00-104:10:00,,21.6414,0.0385353,270.518
Result 1,Trial     1,E8,104:10:00-104:20:00,,28.4544,0.0476592,355.68
Result 1,Trial     1,E8,104:20:00-104:30:00,,25.7032,0.0457874,321.29
Result 1,Trial     1,E8,104:30:00-104:40:00,,36.1075,0.0610998,451.344
Result 1,Trial     1,E8,104:40:00-104:50:00,,32.1661,0.0544156,402.077
Result 1,Trial     1,E8,104:50:00-105:00:00,,28.5831,0.04873,357.288
Result 1,Trial     1,E8,105:00:00-105:10:00,,34.1447,0.0579431,426.809
Result 1,Trial     1,E8,105:10:00-105:20:00,,14.7163,0.0246355,183.953
Result 1,Trial     1,E8,105:20:00-105:30:00,,37.3891,0.0627671,467.364
Result 1,Trial     1,E8,105:30:00-105:40:00,,21.1533,0.035454,264.416
Result 1,Trial     1,E8,105:40:00-105:50:00,,28.9281,0.0498417,361.602
Result 1,Trial     1,E8,105:50:00-106:00:00,,27.2643,0.0466663,340.804
Result 1,Trial     1,E8,106:00:00-106:10:00,,25.6102,0.0436557,320.127
Result 1,Trial     1,E8,106:10:00-106:20:00,,31.5522,0.0533553,394.403
Result 1,Trial     1,E8,106:20:00-106:30:00,,23.3374,0.0399395,291.718
Result 1,Trial     1,E8,106:30:00-106:40:00,,28.4814,0.0478197,356.018
Result 1,Trial     1,E8,106:40:00-106:50:00,,20.7577,0.0359279,259.471
Result 1,Trial     1,E8,106:50:00-107:00:00,,32.5406,0.0548931,406.758
Result 1,Trial     1,E8,107:00:00-107:10:00,,33.5826,0.0599947,419.783
Result 1,Trial     1,E8,107:10:00-107:20:00,,24.7009,0.0450484,308.762
Result 1,Trial     1,E8,107:20:00-107:30:00,,31.4159,0.0552397,392.699
Result 1,Trial     1,E8,107:30:00-107:40:00,,30.1145,0.0521157,376.432
Result 1,Trial     1,E8,107:40:00-107:50:00,,19.3353,0.0325642,241.692
Result 1,Trial     1,E8,107:50:00-108:00:00,,24.453,0.0419175,305.662
Result 1,Trial     1,E8,108:00:00-108:10:00,,17.3237,0.02895,216.546
Result 1,Trial     1,E8,108:10:00-108:20:00,,22.502,0.0376993,281.274
Result 1,Trial     1,E8,108:20:00-108:30:00,,36.6358,0.0616765,457.948
Result 1,Trial     1,E8,108:30:00-108:40:00,,16.9638,0.0302105,212.047
Result 1,Trial     1,E8,108:40:00-108:50:00,,19.1023,0.0319522,238.779
Result 1,Trial     1,E8,108:50:00-109:00:00,,36.5717,0.0613207,457.146
Result 1,Trial     1,E8,109:00:00-109:10:00,,17.924,0.0305662,224.05
Result 1,Trial     1,E8,109:10:00-109:20:00,,29.3062,0.0490596,366.328
Result 1,Trial     1,E8,109:20:00-109:30:00,,26.6063,0.0456463,332.579
Result 1,Trial     1,E8,109:30:00-109:40:00,,20.4507,0.0353868,255.634
Result 1,Trial     1,E8,109:40:00-109:50:00,,19.029,0.0329404,237.862
Result 1,Trial     1,E8,109:50:00-110:00:00,,25.0387,0.0420225,312.984
Result 1,Trial     1,E8,110:00:00-110:10:00,,24.4197,0.0416661,305.246
Result 1,Trial     1,E8,110:10:00-110:20:00,,17.8059,0.0297002,222.573
Result 1,Trial     1,E8,110:20:00-110:30:00,,17.1429,0.0293101,214.286
Result 1,Trial     1,E8,110:30:00-110:40:00,,15.0355,0.0256753,187.944
Result 1,Trial     1,E8,110:40:00-110:50:00,,15.3813,0.0259014,192.266
Result 1,Trial     1,E8,110:50:00-111:00:00,,12.8602,0.0215082,160.752
Result 1,Trial     1,E8,111:00:00-111:10:00,,22.9476,0.0394344,286.846
Result 1,Trial     1,E8,111:10:00-111:20:00,,27.9227,0.0467811,349.034
Result 1,Trial     1,E8,111:20:00-111:30:00,,20.9696,0.0351557,262.121
Result 1,Trial     1,E8,111:30:00-111:40:00,,23.2123,0.0389835,290.154
Result 1,Trial     1,E8,111:40:00-111:50:00,,18.7601,0.0314386,234.501
Result 1,Trial     1,E8,111:50:00-112:00:00,,16.0082,0.0267374,200.103
Result 1,Trial     1,E8,112:00:00-112:10:00,,26.1439,0.0441859,326.799
Result 1,Trial     1,E8,112:10:00-112:20:00,,16.9975,0.0283519,212.469
Result 1,Trial     1,E8,112:20:00-112:30:00,,18.8021,0.0315345,235.027
Result 1,Trial     1,E8,112:30:00-112:40:00,,22.6743,0.0378915,283.429
Result 1,Trial     1,E8,112:40:00-112:50:00,,22.011,0.036734,275.137
Result 1,Trial     1,E8,112:50:00-113:00:00,,15.4476,0.0258356,193.095
Result 1,Trial     1,E8,113:00:00-113:10:00,,21.0648,0.0352019,263.31
Result 1,Trial     1,E8,113:10:00-113:20:00,,30.2067,0.0505738,377.584
Result 1,Trial     1,E8,113:20:00-113:30:00,,20.6185,0.0344284,257.731
Result 1,Trial     1,E8,113:30:00-113:40:00,,22.018,0.0367703,275.226
Result 1,Trial     1,E8,113:40:00-113:50:00,,19.2319,0.0320789,240.399
Result 1,Trial     1,E8,113:50:00-114:00:00,,22.3137,0.0372541,278.921
Result 1,Trial     1,E8,114:00:00-114:10:00,,20.2585,0.0338183,253.231
Result 1,Trial     1,E8,114:10:00-114:20:00,,20.9703,0.0349971,262.128
Result 1,Trial     1,E8,114:20:00-114:30:00,,20.154,0.0338564,251.925
Result 1,Trial     1,E8,114:30:00-114:40:00,,23.4912,0.0393777,293.64
Result 1,Trial     1,E8,114:40:00-114:50:00,,24.9081,0.0418033,311.351
Result 1,Trial     1,E8,114:50:00-115:00:00,,23.1206,0.0385857,289.007
Result 1,Trial     1,E8,115:00:00-115:10:00,,23.7446,0.0397652,296.807
Result 1,Trial     1,E8,115:10:00-115:20:00,,19.9339,0.0333565,249.173
Result 1,Trial     1,E8,115:20:00-115:30:00,,18.651,0.0311597,233.137
Result 1,Trial     1,E8,115:30:00-115:40:00,,26.9513,0.0452142,336.891
Result 1,Trial     1,E8,115:40:00-115:50:00,,23.86,0.0399265,298.251
Result 1,Trial     1,E8,115:50:00-116:00:00,,25.1045,0.0419976,313.806
Result 1,Trial     1,E8,116:00:00-116:10:00,,20.4946,0.0342764,256.182
Result 1,Trial     1,E8,116:10:00-116:20:00,,16.9769,0.0283667,212.212
Result 1,Trial     1,E8,116:20:00-116:30:00,,21.8018,0.0363994,272.522
Result 1,Trial     1,E8,116:30:00-116:40:00,,18.4562,0.0307891,230.703
